地域区分ID, 地域区分名, 登録日, 修正日
id, name, create_on, modify_on
32528,島根県隠岐郡隠岐の島町,2016-02-13 10:00:00,2016-02-13 10:00:00
33000,岡山県,2016-02-13 10:00:00,2016-02-13 10:00:00
33100,岡山県岡山市,2016-02-13 10:00:00,2016-02-13 10:00:00
33101,岡山県岡山市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
33102,岡山県岡山市中区,2016-02-13 10:00:00,2016-02-13 10:00:00
33103,岡山県岡山市東区,2016-02-13 10:00:00,2016-02-13 10:00:00
33104,岡山県岡山市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
33202,岡山県倉敷市,2016-02-13 10:00:00,2016-02-13 10:00:00
33203,岡山県津山市,2016-02-13 10:00:00,2016-02-13 10:00:00
33204,岡山県玉野市,2016-02-13 10:00:00,2016-02-13 10:00:00
33205,岡山県笠岡市,2016-02-13 10:00:00,2016-02-13 10:00:00
33207,岡山県井原市,2016-02-13 10:00:00,2016-02-13 10:00:00
33208,岡山県総社市,2016-02-13 10:00:00,2016-02-13 10:00:00
33209,岡山県高梁市,2016-02-13 10:00:00,2016-02-13 10:00:00
33210,岡山県新見市,2016-02-13 10:00:00,2016-02-13 10:00:00
33211,岡山県備前市,2016-02-13 10:00:00,2016-02-13 10:00:00
33212,岡山県瀬戸内市,2016-02-13 10:00:00,2016-02-13 10:00:00
33213,岡山県赤磐市,2016-02-13 10:00:00,2016-02-13 10:00:00
33214,岡山県真庭市,2016-02-13 10:00:00,2016-02-13 10:00:00
33215,岡山県美作市,2016-02-13 10:00:00,2016-02-13 10:00:00
33216,岡山県浅口市,2016-02-13 10:00:00,2016-02-13 10:00:00
33340,岡山県和気郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33346,岡山県和気郡和気町,2016-02-13 10:00:00,2016-02-13 10:00:00
33420,岡山県都窪郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33423,岡山県都窪郡早島町,2016-02-13 10:00:00,2016-02-13 10:00:00
33440,岡山県浅口郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33445,岡山県浅口郡里庄町,2016-02-13 10:00:00,2016-02-13 10:00:00
33460,岡山県小田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33461,岡山県小田郡矢掛町,2016-02-13 10:00:00,2016-02-13 10:00:00
33580,岡山県真庭郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33586,岡山県真庭郡新庄村,2016-02-13 10:00:00,2016-02-13 10:00:00
33600,岡山県苫田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33606,岡山県苫田郡鏡野町,2016-02-13 10:00:00,2016-02-13 10:00:00
33620,岡山県勝田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33622,岡山県勝田郡勝央町,2016-02-13 10:00:00,2016-02-13 10:00:00
33623,岡山県勝田郡奈義町,2016-02-13 10:00:00,2016-02-13 10:00:00
33640,岡山県英田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33643,岡山県英田郡西粟倉村,2016-02-13 10:00:00,2016-02-13 10:00:00
33660,岡山県久米郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33663,岡山県久米郡久米南町,2016-02-13 10:00:00,2016-02-13 10:00:00
33666,岡山県久米郡美咲町,2016-02-13 10:00:00,2016-02-13 10:00:00
33680,岡山県加賀郡,2016-02-13 10:00:00,2016-02-13 10:00:00
33681,岡山県加賀郡吉備中央町,2016-02-13 10:00:00,2016-02-13 10:00:00
34000,広島県,2016-02-13 10:00:00,2016-02-13 10:00:00
34100,広島県広島市,2016-02-13 10:00:00,2016-02-13 10:00:00
34101,広島県広島市中区,2016-02-13 10:00:00,2016-02-13 10:00:00
34102,広島県広島市東区,2016-02-13 10:00:00,2016-02-13 10:00:00
34103,広島県広島市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
34104,広島県広島市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
34105,広島県広島市安佐南区,2016-02-13 10:00:00,2016-02-13 10:00:00
34106,広島県広島市安佐北区,2016-02-13 10:00:00,2016-02-13 10:00:00
34107,広島県広島市安芸区,2016-02-13 10:00:00,2016-02-13 10:00:00
34108,広島県広島市佐伯区,2016-02-13 10:00:00,2016-02-13 10:00:00
34202,広島県呉市,2016-02-13 10:00:00,2016-02-13 10:00:00
34203,広島県竹原市,2016-02-13 10:00:00,2016-02-13 10:00:00
34204,広島県三原市,2016-02-13 10:00:00,2016-02-13 10:00:00
34205,広島県尾道市,2016-02-13 10:00:00,2016-02-13 10:00:00
34207,広島県福山市,2016-02-13 10:00:00,2016-02-13 10:00:00
34208,広島県府中市,2016-02-13 10:00:00,2016-02-13 10:00:00
34209,広島県三次市,2016-02-13 10:00:00,2016-02-13 10:00:00
34210,広島県庄原市,2016-02-13 10:00:00,2016-02-13 10:00:00
34211,広島県大竹市,2016-02-13 10:00:00,2016-02-13 10:00:00
34212,広島県東広島市,2016-02-13 10:00:00,2016-02-13 10:00:00
34213,広島県廿日市市,2016-02-13 10:00:00,2016-02-13 10:00:00
34214,広島県安芸高田市,2016-02-13 10:00:00,2016-02-13 10:00:00
34215,広島県江田島市,2016-02-13 10:00:00,2016-02-13 10:00:00
34300,広島県安芸郡,2016-02-13 10:00:00,2016-02-13 10:00:00
34302,広島県安芸郡府中町,2016-02-13 10:00:00,2016-02-13 10:00:00
34304,広島県安芸郡海田町,2016-02-13 10:00:00,2016-02-13 10:00:00
34307,広島県安芸郡熊野町,2016-02-13 10:00:00,2016-02-13 10:00:00
34309,広島県安芸郡坂町,2016-02-13 10:00:00,2016-02-13 10:00:00
34360,広島県山県郡,2016-02-13 10:00:00,2016-02-13 10:00:00
34368,広島県山県郡安芸太田町,2016-02-13 10:00:00,2016-02-13 10:00:00
34369,広島県山県郡北広島町,2016-02-13 10:00:00,2016-02-13 10:00:00
34420,広島県豊田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
34431,広島県豊田郡大崎上島町,2016-02-13 10:00:00,2016-02-13 10:00:00
34460,広島県世羅郡,2016-02-13 10:00:00,2016-02-13 10:00:00
34462,広島県世羅郡世羅町,2016-02-13 10:00:00,2016-02-13 10:00:00
34540,広島県神石郡,2016-02-13 10:00:00,2016-02-13 10:00:00
34545,広島県神石郡神石高原町,2016-02-13 10:00:00,2016-02-13 10:00:00
35000,山口県,2016-02-13 10:00:00,2016-02-13 10:00:00
35201,山口県下関市,2016-02-13 10:00:00,2016-02-13 10:00:00
35202,山口県宇部市,2016-02-13 10:00:00,2016-02-13 10:00:00
35203,山口県山口市,2016-02-13 10:00:00,2016-02-13 10:00:00
35204,山口県萩市,2016-02-13 10:00:00,2016-02-13 10:00:00
35206,山口県防府市,2016-02-13 10:00:00,2016-02-13 10:00:00
35207,山口県下松市,2016-02-13 10:00:00,2016-02-13 10:00:00
35208,山口県岩国市,2016-02-13 10:00:00,2016-02-13 10:00:00
35210,山口県光市,2016-02-13 10:00:00,2016-02-13 10:00:00
35211,山口県長門市,2016-02-13 10:00:00,2016-02-13 10:00:00
35212,山口県柳井市,2016-02-13 10:00:00,2016-02-13 10:00:00
35213,山口県美祢市,2016-02-13 10:00:00,2016-02-13 10:00:00
35215,山口県周南市,2016-02-13 10:00:00,2016-02-13 10:00:00
35216,山口県山陽小野田市,2016-02-13 10:00:00,2016-02-13 10:00:00
35300,山口県大島郡,2016-02-13 10:00:00,2016-02-13 10:00:00
35305,山口県大島郡周防大島町,2016-02-13 10:00:00,2016-02-13 10:00:00
35320,山口県玖珂郡,2016-02-13 10:00:00,2016-02-13 10:00:00
35321,山口県玖珂郡和木町,2016-02-13 10:00:00,2016-02-13 10:00:00
35340,山口県熊毛郡,2016-02-13 10:00:00,2016-02-13 10:00:00
35341,山口県熊毛郡上関町,2016-02-13 10:00:00,2016-02-13 10:00:00
35343,山口県熊毛郡田布施町,2016-02-13 10:00:00,2016-02-13 10:00:00
35344,山口県熊毛郡平生町,2016-02-13 10:00:00,2016-02-13 10:00:00
35500,山口県阿武郡,2016-02-13 10:00:00,2016-02-13 10:00:00
35502,山口県阿武郡阿武町,2016-02-13 10:00:00,2016-02-13 10:00:00
36000,徳島県,2016-02-13 10:00:00,2016-02-13 10:00:00
36201,徳島県徳島市,2016-02-13 10:00:00,2016-02-13 10:00:00
36202,徳島県鳴門市,2016-02-13 10:00:00,2016-02-13 10:00:00
36203,徳島県小松島市,2016-02-13 10:00:00,2016-02-13 10:00:00
36204,徳島県阿南市,2016-02-13 10:00:00,2016-02-13 10:00:00
36205,徳島県吉野川市,2016-02-13 10:00:00,2016-02-13 10:00:00
36206,徳島県阿波市,2016-02-13 10:00:00,2016-02-13 10:00:00
36207,徳島県美馬市,2016-02-13 10:00:00,2016-02-13 10:00:00
36208,徳島県三好市,2016-02-13 10:00:00,2016-02-13 10:00:00
36300,徳島県勝浦郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36301,徳島県勝浦郡勝浦町,2016-02-13 10:00:00,2016-02-13 10:00:00
36302,徳島県勝浦郡上勝町,2016-02-13 10:00:00,2016-02-13 10:00:00
36320,徳島県名東郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36321,徳島県名東郡佐那河内村,2016-02-13 10:00:00,2016-02-13 10:00:00
36340,徳島県名西郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36341,徳島県名西郡石井町,2016-02-13 10:00:00,2016-02-13 10:00:00
36342,徳島県名西郡神山町,2016-02-13 10:00:00,2016-02-13 10:00:00
36360,徳島県那賀郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36368,徳島県那賀郡那賀町,2016-02-13 10:00:00,2016-02-13 10:00:00
36380,徳島県海部郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36383,徳島県海部郡牟岐町,2016-02-13 10:00:00,2016-02-13 10:00:00
36387,徳島県海部郡美波町,2016-02-13 10:00:00,2016-02-13 10:00:00
36388,徳島県海部郡海陽町,2016-02-13 10:00:00,2016-02-13 10:00:00
36400,徳島県板野郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36401,徳島県板野郡松茂町,2016-02-13 10:00:00,2016-02-13 10:00:00
36402,徳島県板野郡北島町,2016-02-13 10:00:00,2016-02-13 10:00:00
36403,徳島県板野郡藍住町,2016-02-13 10:00:00,2016-02-13 10:00:00
36404,徳島県板野郡板野町,2016-02-13 10:00:00,2016-02-13 10:00:00
36405,徳島県板野郡上板町,2016-02-13 10:00:00,2016-02-13 10:00:00
36460,徳島県美馬郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36468,徳島県美馬郡つるぎ町,2016-02-13 10:00:00,2016-02-13 10:00:00
36480,徳島県三好郡,2016-02-13 10:00:00,2016-02-13 10:00:00
36489,徳島県三好郡東みよし町,2016-02-13 10:00:00,2016-02-13 10:00:00
37000,香川県,2016-02-13 10:00:00,2016-02-13 10:00:00
37201,香川県高松市,2016-02-13 10:00:00,2016-02-13 10:00:00
37202,香川県丸亀市,2016-02-13 10:00:00,2016-02-13 10:00:00
37203,香川県坂出市,2016-02-13 10:00:00,2016-02-13 10:00:00
37204,香川県善通寺市,2016-02-13 10:00:00,2016-02-13 10:00:00
37205,香川県観音寺市,2016-02-13 10:00:00,2016-02-13 10:00:00
37206,香川県さぬき市,2016-02-13 10:00:00,2016-02-13 10:00:00
37207,香川県東かがわ市,2016-02-13 10:00:00,2016-02-13 10:00:00
37208,香川県三豊市,2016-02-13 10:00:00,2016-02-13 10:00:00
37320,香川県小豆郡,2016-02-13 10:00:00,2016-02-13 10:00:00
37322,香川県小豆郡土庄町,2016-02-13 10:00:00,2016-02-13 10:00:00
37324,香川県小豆郡小豆島町,2016-02-13 10:00:00,2016-02-13 10:00:00
37340,香川県木田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
37341,香川県木田郡三木町,2016-02-13 10:00:00,2016-02-13 10:00:00
37360,香川県香川郡,2016-02-13 10:00:00,2016-02-13 10:00:00
37364,香川県香川郡直島町,2016-02-13 10:00:00,2016-02-13 10:00:00
37380,香川県綾歌郡,2016-02-13 10:00:00,2016-02-13 10:00:00
37386,香川県綾歌郡宇多津町,2016-02-13 10:00:00,2016-02-13 10:00:00
37387,香川県綾歌郡綾川町,2016-02-13 10:00:00,2016-02-13 10:00:00
37400,香川県仲多度郡,2016-02-13 10:00:00,2016-02-13 10:00:00
37403,香川県仲多度郡琴平町,2016-02-13 10:00:00,2016-02-13 10:00:00
37404,香川県仲多度郡多度津町,2016-02-13 10:00:00,2016-02-13 10:00:00
37406,香川県仲多度郡まんのう町,2016-02-13 10:00:00,2016-02-13 10:00:00
38000,愛媛県,2016-02-13 10:00:00,2016-02-13 10:00:00
38201,愛媛県松山市,2016-02-13 10:00:00,2016-02-13 10:00:00
38202,愛媛県今治市,2016-02-13 10:00:00,2016-02-13 10:00:00
38203,愛媛県宇和島市,2016-02-13 10:00:00,2016-02-13 10:00:00
38204,愛媛県八幡浜市,2016-02-13 10:00:00,2016-02-13 10:00:00
38205,愛媛県新居浜市,2016-02-13 10:00:00,2016-02-13 10:00:00
38206,愛媛県西条市,2016-02-13 10:00:00,2016-02-13 10:00:00
38207,愛媛県大洲市,2016-02-13 10:00:00,2016-02-13 10:00:00
38210,愛媛県伊予市,2016-02-13 10:00:00,2016-02-13 10:00:00
38213,愛媛県四国中央市,2016-02-13 10:00:00,2016-02-13 10:00:00
38214,愛媛県西予市,2016-02-13 10:00:00,2016-02-13 10:00:00
38215,愛媛県東温市,2016-02-13 10:00:00,2016-02-13 10:00:00
38340,愛媛県越智郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38356,愛媛県越智郡上島町,2016-02-13 10:00:00,2016-02-13 10:00:00
38380,愛媛県上浮穴郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38386,愛媛県上浮穴郡久万高原町,2016-02-13 10:00:00,2016-02-13 10:00:00
38400,愛媛県伊予郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38401,愛媛県伊予郡松前町,2016-02-13 10:00:00,2016-02-13 10:00:00
38402,愛媛県伊予郡砥部町,2016-02-13 10:00:00,2016-02-13 10:00:00
38420,愛媛県喜多郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38422,愛媛県喜多郡内子町,2016-02-13 10:00:00,2016-02-13 10:00:00
38440,愛媛県西宇和郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38442,愛媛県西宇和郡伊方町,2016-02-13 10:00:00,2016-02-13 10:00:00
38480,愛媛県北宇和郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38484,愛媛県北宇和郡松野町,2016-02-13 10:00:00,2016-02-13 10:00:00
38488,愛媛県北宇和郡鬼北町,2016-02-13 10:00:00,2016-02-13 10:00:00
38500,愛媛県南宇和郡,2016-02-13 10:00:00,2016-02-13 10:00:00
38506,愛媛県南宇和郡愛南町,2016-02-13 10:00:00,2016-02-13 10:00:00
39000,高知県,2016-02-13 10:00:00,2016-02-13 10:00:00
39201,高知県高知市,2016-02-13 10:00:00,2016-02-13 10:00:00
39202,高知県室戸市,2016-02-13 10:00:00,2016-02-13 10:00:00
39203,高知県安芸市,2016-02-13 10:00:00,2016-02-13 10:00:00
39204,高知県南国市,2016-02-13 10:00:00,2016-02-13 10:00:00
39205,高知県土佐市,2016-02-13 10:00:00,2016-02-13 10:00:00
39206,高知県須崎市,2016-02-13 10:00:00,2016-02-13 10:00:00
39208,高知県宿毛市,2016-02-13 10:00:00,2016-02-13 10:00:00
39209,高知県土佐清水市,2016-02-13 10:00:00,2016-02-13 10:00:00
39210,高知県四万十市,2016-02-13 10:00:00,2016-02-13 10:00:00
39211,高知県香南市,2016-02-13 10:00:00,2016-02-13 10:00:00
39212,高知県香美市,2016-02-13 10:00:00,2016-02-13 10:00:00
39300,高知県安芸郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39301,高知県安芸郡東洋町,2016-02-13 10:00:00,2016-02-13 10:00:00
39302,高知県安芸郡奈半利町,2016-02-13 10:00:00,2016-02-13 10:00:00
39303,高知県安芸郡田野町,2016-02-13 10:00:00,2016-02-13 10:00:00
39304,高知県安芸郡安田町,2016-02-13 10:00:00,2016-02-13 10:00:00
39305,高知県安芸郡北川村,2016-02-13 10:00:00,2016-02-13 10:00:00
39306,高知県安芸郡馬路村,2016-02-13 10:00:00,2016-02-13 10:00:00
39307,高知県安芸郡芸西村,2016-02-13 10:00:00,2016-02-13 10:00:00
39340,高知県長岡郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39341,高知県長岡郡本山町,2016-02-13 10:00:00,2016-02-13 10:00:00
39344,高知県長岡郡大豊町,2016-02-13 10:00:00,2016-02-13 10:00:00
39360,高知県土佐郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39363,高知県土佐郡土佐町,2016-02-13 10:00:00,2016-02-13 10:00:00
39364,高知県土佐郡大川村,2016-02-13 10:00:00,2016-02-13 10:00:00
39380,高知県吾川郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39386,高知県吾川郡いの町,2016-02-13 10:00:00,2016-02-13 10:00:00
39387,高知県吾川郡仁淀川町,2016-02-13 10:00:00,2016-02-13 10:00:00
39400,高知県高岡郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39401,高知県高岡郡中土佐町,2016-02-13 10:00:00,2016-02-13 10:00:00
39402,高知県高岡郡佐川町,2016-02-13 10:00:00,2016-02-13 10:00:00
39403,高知県高岡郡越知町,2016-02-13 10:00:00,2016-02-13 10:00:00
39405,高知県高岡郡檮原町,2016-02-13 10:00:00,2016-02-13 10:00:00
39410,高知県高岡郡日高村,2016-02-13 10:00:00,2016-02-13 10:00:00
39411,高知県高岡郡津野町,2016-02-13 10:00:00,2016-02-13 10:00:00
39412,高知県高岡郡四万十町,2016-02-13 10:00:00,2016-02-13 10:00:00
39420,高知県幡多郡,2016-02-13 10:00:00,2016-02-13 10:00:00
39424,高知県幡多郡大月町,2016-02-13 10:00:00,2016-02-13 10:00:00
39427,高知県幡多郡三原村,2016-02-13 10:00:00,2016-02-13 10:00:00
39428,高知県幡多郡黒潮町,2016-02-13 10:00:00,2016-02-13 10:00:00
40000,福岡県,2016-02-13 10:00:00,2016-02-13 10:00:00
40100,福岡県北九州市,2016-02-13 10:00:00,2016-02-13 10:00:00
40101,福岡県北九州市門司区,2016-02-13 10:00:00,2016-02-13 10:00:00
40103,福岡県北九州市若松区,2016-02-13 10:00:00,2016-02-13 10:00:00
40105,福岡県北九州市戸畑区,2016-02-13 10:00:00,2016-02-13 10:00:00
40106,福岡県北九州市小倉北区,2016-02-13 10:00:00,2016-02-13 10:00:00
40107,福岡県北九州市小倉南区,2016-02-13 10:00:00,2016-02-13 10:00:00
40108,福岡県北九州市八幡東区,2016-02-13 10:00:00,2016-02-13 10:00:00
40109,福岡県北九州市八幡西区,2016-02-13 10:00:00,2016-02-13 10:00:00
40130,福岡県福岡市,2016-02-13 10:00:00,2016-02-13 10:00:00
40131,福岡県福岡市東区,2016-02-13 10:00:00,2016-02-13 10:00:00
40132,福岡県福岡市博多区,2016-02-13 10:00:00,2016-02-13 10:00:00
40133,福岡県福岡市中央区,2016-02-13 10:00:00,2016-02-13 10:00:00
40134,福岡県福岡市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
40135,福岡県福岡市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
40136,福岡県福岡市城南区,2016-02-13 10:00:00,2016-02-13 10:00:00
40137,福岡県福岡市早良区,2016-02-13 10:00:00,2016-02-13 10:00:00
40202,福岡県大牟田市,2016-02-13 10:00:00,2016-02-13 10:00:00
40203,福岡県久留米市,2016-02-13 10:00:00,2016-02-13 10:00:00
40204,福岡県直方市,2016-02-13 10:00:00,2016-02-13 10:00:00
40205,福岡県飯塚市,2016-02-13 10:00:00,2016-02-13 10:00:00
40206,福岡県田川市,2016-02-13 10:00:00,2016-02-13 10:00:00
40207,福岡県柳川市,2016-02-13 10:00:00,2016-02-13 10:00:00
40210,福岡県八女市,2016-02-13 10:00:00,2016-02-13 10:00:00
40211,福岡県筑後市,2016-02-13 10:00:00,2016-02-13 10:00:00
40212,福岡県大川市,2016-02-13 10:00:00,2016-02-13 10:00:00
40213,福岡県行橋市,2016-02-13 10:00:00,2016-02-13 10:00:00
40214,福岡県豊前市,2016-02-13 10:00:00,2016-02-13 10:00:00
40215,福岡県中間市,2016-02-13 10:00:00,2016-02-13 10:00:00
40216,福岡県小郡市,2016-02-13 10:00:00,2016-02-13 10:00:00
40217,福岡県筑紫野市,2016-02-13 10:00:00,2016-02-13 10:00:00
40218,福岡県春日市,2016-02-13 10:00:00,2016-02-13 10:00:00
40219,福岡県大野城市,2016-02-13 10:00:00,2016-02-13 10:00:00
40220,福岡県宗像市,2016-02-13 10:00:00,2016-02-13 10:00:00
40221,福岡県太宰府市,2016-02-13 10:00:00,2016-02-13 10:00:00
40223,福岡県古賀市,2016-02-13 10:00:00,2016-02-13 10:00:00
40224,福岡県福津市,2016-02-13 10:00:00,2016-02-13 10:00:00
40225,福岡県うきは市,2016-02-13 10:00:00,2016-02-13 10:00:00
40226,福岡県宮若市,2016-02-13 10:00:00,2016-02-13 10:00:00
40227,福岡県嘉麻市,2016-02-13 10:00:00,2016-02-13 10:00:00
40228,福岡県朝倉市,2016-02-13 10:00:00,2016-02-13 10:00:00
40229,福岡県みやま市,2016-02-13 10:00:00,2016-02-13 10:00:00
40230,福岡県糸島市,2016-02-13 10:00:00,2016-02-13 10:00:00
40300,福岡県筑紫郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40305,福岡県筑紫郡那珂川町,2016-02-13 10:00:00,2016-02-13 10:00:00
40340,福岡県糟屋郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40341,福岡県糟屋郡宇美町,2016-02-13 10:00:00,2016-02-13 10:00:00
40342,福岡県糟屋郡篠栗町,2016-02-13 10:00:00,2016-02-13 10:00:00
40343,福岡県糟屋郡志免町,2016-02-13 10:00:00,2016-02-13 10:00:00
40344,福岡県糟屋郡須恵町,2016-02-13 10:00:00,2016-02-13 10:00:00
40345,福岡県糟屋郡新宮町,2016-02-13 10:00:00,2016-02-13 10:00:00
40348,福岡県糟屋郡久山町,2016-02-13 10:00:00,2016-02-13 10:00:00
40349,福岡県糟屋郡粕屋町,2016-02-13 10:00:00,2016-02-13 10:00:00
40380,福岡県遠賀郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40381,福岡県遠賀郡芦屋町,2016-02-13 10:00:00,2016-02-13 10:00:00
40382,福岡県遠賀郡水巻町,2016-02-13 10:00:00,2016-02-13 10:00:00
40383,福岡県遠賀郡岡垣町,2016-02-13 10:00:00,2016-02-13 10:00:00
40384,福岡県遠賀郡遠賀町,2016-02-13 10:00:00,2016-02-13 10:00:00
40400,福岡県鞍手郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40401,福岡県鞍手郡小竹町,2016-02-13 10:00:00,2016-02-13 10:00:00
40402,福岡県鞍手郡鞍手町,2016-02-13 10:00:00,2016-02-13 10:00:00
40420,福岡県嘉穂郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40421,福岡県嘉穂郡桂川町,2016-02-13 10:00:00,2016-02-13 10:00:00
40440,福岡県朝倉郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40447,福岡県朝倉郡筑前町,2016-02-13 10:00:00,2016-02-13 10:00:00
40448,福岡県朝倉郡東峰村,2016-02-13 10:00:00,2016-02-13 10:00:00
40500,福岡県三井郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40503,福岡県三井郡大刀洗町,2016-02-13 10:00:00,2016-02-13 10:00:00
40520,福岡県三潴郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40522,福岡県三潴郡大木町,2016-02-13 10:00:00,2016-02-13 10:00:00
40540,福岡県八女郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40544,福岡県八女郡広川町,2016-02-13 10:00:00,2016-02-13 10:00:00
40600,福岡県田川郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40601,福岡県田川郡香春町,2016-02-13 10:00:00,2016-02-13 10:00:00
40602,福岡県田川郡添田町,2016-02-13 10:00:00,2016-02-13 10:00:00
40604,福岡県田川郡糸田町,2016-02-13 10:00:00,2016-02-13 10:00:00
40605,福岡県田川郡川崎町,2016-02-13 10:00:00,2016-02-13 10:00:00
40608,福岡県田川郡大任町,2016-02-13 10:00:00,2016-02-13 10:00:00
40609,福岡県田川郡赤村,2016-02-13 10:00:00,2016-02-13 10:00:00
40610,福岡県田川郡福智町,2016-02-13 10:00:00,2016-02-13 10:00:00
40620,福岡県京都郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40621,福岡県京都郡苅田町,2016-02-13 10:00:00,2016-02-13 10:00:00
40625,福岡県京都郡みやこ町,2016-02-13 10:00:00,2016-02-13 10:00:00
40640,福岡県築上郡,2016-02-13 10:00:00,2016-02-13 10:00:00
40642,福岡県築上郡吉富町,2016-02-13 10:00:00,2016-02-13 10:00:00
40646,福岡県築上郡上毛町,2016-02-13 10:00:00,2016-02-13 10:00:00
40647,福岡県築上郡築上町,2016-02-13 10:00:00,2016-02-13 10:00:00
41000,佐賀県,2016-02-13 10:00:00,2016-02-13 10:00:00
41201,佐賀県佐賀市,2016-02-13 10:00:00,2016-02-13 10:00:00
41202,佐賀県唐津市,2016-02-13 10:00:00,2016-02-13 10:00:00
41203,佐賀県鳥栖市,2016-02-13 10:00:00,2016-02-13 10:00:00
41204,佐賀県多久市,2016-02-13 10:00:00,2016-02-13 10:00:00
41205,佐賀県伊万里市,2016-02-13 10:00:00,2016-02-13 10:00:00
41206,佐賀県武雄市,2016-02-13 10:00:00,2016-02-13 10:00:00
41207,佐賀県鹿島市,2016-02-13 10:00:00,2016-02-13 10:00:00
41208,佐賀県小城市,2016-02-13 10:00:00,2016-02-13 10:00:00
41209,佐賀県嬉野市,2016-02-13 10:00:00,2016-02-13 10:00:00
41210,佐賀県神埼市,2016-02-13 10:00:00,2016-02-13 10:00:00
41320,佐賀県神埼郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41327,佐賀県神埼郡吉野ヶ里町,2016-02-13 10:00:00,2016-02-13 10:00:00
41340,佐賀県三養基郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41341,佐賀県三養基郡基山町,2016-02-13 10:00:00,2016-02-13 10:00:00
41345,佐賀県三養基郡上峰町,2016-02-13 10:00:00,2016-02-13 10:00:00
41346,佐賀県三養基郡みやき町,2016-02-13 10:00:00,2016-02-13 10:00:00
41380,佐賀県東松浦郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41387,佐賀県東松浦郡玄海町,2016-02-13 10:00:00,2016-02-13 10:00:00
41400,佐賀県西松浦郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41401,佐賀県西松浦郡有田町,2016-02-13 10:00:00,2016-02-13 10:00:00
41420,佐賀県杵島郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41423,佐賀県杵島郡大町町,2016-02-13 10:00:00,2016-02-13 10:00:00
41424,佐賀県杵島郡江北町,2016-02-13 10:00:00,2016-02-13 10:00:00
41425,佐賀県杵島郡白石町,2016-02-13 10:00:00,2016-02-13 10:00:00
41440,佐賀県藤津郡,2016-02-13 10:00:00,2016-02-13 10:00:00
41441,佐賀県藤津郡太良町,2016-02-13 10:00:00,2016-02-13 10:00:00
42000,長崎県,2016-02-13 10:00:00,2016-02-13 10:00:00
42201,長崎県長崎市,2016-02-13 10:00:00,2016-02-13 10:00:00
42202,長崎県佐世保市,2016-02-13 10:00:00,2016-02-13 10:00:00
42203,長崎県島原市,2016-02-13 10:00:00,2016-02-13 10:00:00
42204,長崎県諫早市,2016-02-13 10:00:00,2016-02-13 10:00:00
42205,長崎県大村市,2016-02-13 10:00:00,2016-02-13 10:00:00
42207,長崎県平戸市,2016-02-13 10:00:00,2016-02-13 10:00:00
