郵便番号, 地域区分ID, (旧)郵便番号, 都道府県名(よみ), 市区町村名(よみ), 町域名(よみ), 都道府県名, 市区町村名, 町域名, 一町域が二以上の郵便番号で表される場合の表示, 小字毎に番地が起番されている町域の表示, 丁目を有する町域の場合の表示, 一つの郵便番号で二以上の町域を表す場合の表示, 更新の表示, 変更理由, 登録日, 修正日
post_id, region_id, post_id_old, state_re, cities_re, town_re, state, cities, town,more_info1,more_info2,more_info3,more_info4,more_info5,more_info6, create_on, modify_on
8120066,40131,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾌﾀﾏﾀｾ,福岡県,福岡市東区,二又瀬,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120065,40131,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾌﾀﾏﾀｾｼﾝﾏﾁ,福岡県,福岡市東区,二又瀬新町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120054,40131,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏｲﾀﾞｼ,福岡県,福岡市東区,馬出,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130042,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏｲﾏﾂﾊﾞﾗ,福岡県,福岡市東区,舞松原,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130004,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏﾂｶﾀﾞｲ,福岡県,福岡市東区,松香台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130035,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏﾂｻﾞｷ,福岡県,福岡市東区,松崎,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120062,40131,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏﾂｼﾏ(1､2ﾁｮｳﾒ),福岡県,福岡市東区,松島（１、２丁目）,1,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130062,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏﾂｼﾏ(3-6ﾁｮｳﾒ),福岡県,福岡市東区,松島（３〜６丁目）,1,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120064,40131,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾏﾂﾀﾞ,福岡県,福岡市東区,松田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130005,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐｼﾏｻﾞｷ,福岡県,福岡市東区,御島崎,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130041,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐｽﾞﾀﾆ,福岡県,福岡市東区,水谷,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110201,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐﾄﾏ,福岡県,福岡市東区,三苫,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130021,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐﾄﾞﾘｶﾞｵｶ,福岡県,福岡市東区,みどりが丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130019,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐﾅﾄｶｼｲ,福岡県,福岡市東区,みなと香椎,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110212,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐﾜﾀﾞｲ,福岡県,福岡市東区,美和台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110211,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾐﾜﾀﾞｲｼﾝﾏﾁ,福岡県,福岡市東区,美和台新町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8130036,40131,813,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾜｶﾐﾔ,福岡県,福岡市東区,若宮,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110202,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾜｼﾞﾛ,福岡県,福岡市東区,和白,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110213,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾜｼﾞﾛｶﾞｵｶ,福岡県,福岡市東区,和白丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8110214,40131,81102,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾋｶﾞｼｸ,ﾜｼﾞﾛﾋｶﾞｼ,福岡県,福岡市東区,和白東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120000,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,福岡市博多区,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120885,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｱｲｵｲﾏﾁ,福岡県,福岡市博多区,相生町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120851,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｱｵｷ,福岡県,福岡市博多区,青木,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120881,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｲｿｳﾀﾞ,福岡県,福岡市博多区,井相田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120888,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｲﾀﾂﾞｹ,福岡県,福岡市博多区,板付,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120861,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｳﾗﾀ,福岡県,福岡市博多区,浦田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120004,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｴﾉｷﾀﾞ,福岡県,福岡市博多区,榎田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120001,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｵｵｲ,福岡県,福岡市博多区,大井,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120031,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｵｷﾊﾏﾏﾁ,福岡県,福岡市博多区,沖浜町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120043,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾀｶｽ,福岡県,福岡市博多区,堅粕,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120863,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾈﾉｸﾏ,福岡県,福岡市博多区,金の隈,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120005,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾐｳｽｲ,福岡県,福岡市博多区,上臼井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120026,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾐｶﾜﾊﾞﾀﾏﾁ,福岡県,福岡市博多区,上川端町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120036,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾐｺﾞﾌｸﾏﾁ,福岡県,福岡市博多区,上呉服町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120006,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾐﾑﾀ,福岡県,福岡市博多区,上牟田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120022,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｶﾐﾔﾏﾁ,福岡県,福岡市博多区,神屋町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120038,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｷﾞｵﾝﾏﾁ,福岡県,福岡市博多区,祇園町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120879,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｷﾞﾝﾃﾝﾁｮｳ,福岡県,福岡市博多区,銀天町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120002,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｸｳｺｳﾏｴ,福岡県,福岡市博多区,空港前,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120037,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｺﾞｸｼｮﾏﾁ,福岡県,福岡市博多区,御供所町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120884,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｺﾄﾌﾞｷﾁｮｳ,福岡県,福岡市博多区,寿町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120029,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｺﾓﾝﾄﾞﾏﾁ,福岡県,福岡市博多区,古門戸町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120891,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｻｻｲ,福岡県,福岡市博多区,雀居,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120887,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｻﾝﾁｸ,福岡県,福岡市博多区,三筑,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120015,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｻﾝﾉｳ,福岡県,福岡市博多区,山王,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120871,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾉﾉﾒﾏﾁ,福岡県,福岡市博多区,東雲町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120003,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾓｳｽｲ,福岡県,福岡市博多区,下臼井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120027,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾓｶﾜﾊﾞﾀﾏﾁ,福岡県,福岡市博多区,下川端町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120034,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾓｺﾞﾌｸﾏﾁ,福岡県,福岡市博多区,下呉服町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120855,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾓﾂｷｸﾞﾏ,福岡県,福岡市博多区,下月隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120876,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼｮｳﾅﾝﾏﾁ,福岡県,福岡市博多区,昭南町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120875,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｼﾝﾜﾏﾁ,福岡県,福岡市博多区,新和町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120028,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｽｻｷﾏﾁ,福岡県,福岡市博多区,須崎町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120018,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｽﾐﾖｼ,福岡県,福岡市博多区,住吉,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120032,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ｾｷｼﾞｮｳﾏﾁ,福岡県,福岡市博多区,石城町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120033,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾀｲﾊｸﾏﾁ,福岡県,福岡市博多区,大博町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120878,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾀｹｵｶﾏﾁ,福岡県,福岡市博多区,竹丘町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120895,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾀｹｼﾀ,福岡県,福岡市博多区,竹下,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120021,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾁｯｺｳﾎﾝﾏﾁ,福岡県,福岡市博多区,築港本町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120044,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾁﾖ,福岡県,福岡市博多区,千代,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120858,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾂｷｸﾞﾏ,福岡県,福岡市博多区,月隈,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120024,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾂﾅﾊﾞﾏﾁ,福岡県,福岡市博多区,綱場町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120020,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾂﾏｼｮｳｼﾞ,福岡県,福岡市博多区,対馬小路,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120025,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾃﾝﾔﾏﾁ,福岡県,福岡市博多区,店屋町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120008,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾄｳｺｳ,福岡県,福岡市博多区,東光,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120896,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾄｳｺｳｼﾞﾏﾁ,福岡県,福岡市博多区,東光寺町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120893,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾅｶ,福岡県,福岡市博多区,那珂,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120035,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾅｶｺﾞﾌｸﾏﾁ,福岡県,福岡市博多区,中呉服町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100801,40132,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾅｶｽ,福岡県,福岡市博多区,中洲,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100802,40132,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾅｶｽﾅｶｼﾏﾏﾁ,福岡県,福岡市博多区,中洲中島町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120023,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾅﾗﾔﾏﾁ,福岡県,福岡市博多区,奈良屋町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120857,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾆｼﾂｷｸﾞﾏ,福岡県,福岡市博多区,西月隈,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120873,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾆｼﾊﾙﾏﾁ,福岡県,福岡市博多区,西春町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120012,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊｶﾀｴｷﾁｭｳｵｳｶﾞｲ,福岡県,福岡市博多区,博多駅中央街,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120011,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊｶﾀｴｷﾏｴ,福岡県,福岡市博多区,博多駅前,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120013,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊｶﾀｴｷﾋｶﾞｼ,福岡県,福岡市博多区,博多駅東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120016,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊｶﾀｴｷﾐﾅﾐ,福岡県,福岡市博多区,博多駅南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120872,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊﾙﾏﾁ,福岡県,福岡市博多区,春町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120897,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾊﾝﾐﾁﾊﾞｼ,福岡県,福岡市博多区,半道橋,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120014,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｴﾏﾁ,福岡県,福岡市博多区,比恵町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120874,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾘｶﾞｵｶﾏﾁ,福岡県,福岡市博多区,光丘町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120045,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼｺｳｴﾝ,福岡県,福岡市博多区,東公園,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120854,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼﾂｷｸﾞﾏ,福岡県,福岡市博多区,東月隈,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120892,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼﾅｶ,福岡県,福岡市博多区,東那珂,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120007,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼﾋｴ,福岡県,福岡市博多区,東比恵,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120853,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼﾋﾗｵ,福岡県,福岡市博多区,東平尾,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120852,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾋｶﾞｼﾋﾗｵｺｳｴﾝ,福岡県,福岡市博多区,東平尾公園,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120886,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾐﾅﾐﾊﾁﾏﾝﾏﾁ,福岡県,福岡市博多区,南八幡町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120883,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾐﾅﾐﾎﾝﾏﾁ,福岡県,福岡市博多区,南本町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120017,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾐﾉｼﾏ,福岡県,福岡市博多区,美野島,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120882,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾑｷﾞﾉ,福岡県,福岡市博多区,麦野,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120877,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾓﾄﾏﾁ,福岡県,福岡市博多区,元町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120894,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾓﾛｵｶ,福岡県,福岡市博多区,諸岡,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120042,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾕﾀｶ,福岡県,福岡市博多区,豊,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120041,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾖｼﾂﾞｶ,福岡県,福岡市博多区,吉塚,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120046,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾖｼﾂﾞｶﾎﾝﾏﾁ,福岡県,福岡市博多区,吉塚本町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120862,40132,816,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾘｭｳｹﾞｼﾞ,福岡県,福岡市博多区,立花寺,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8120039,40132,812,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾊｶﾀｸ,ﾚｲｾﾝﾏﾁ,福岡県,福岡市博多区,冷泉町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100000,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,福岡市中央区,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100042,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｱｶｻｶ,福岡県,福岡市中央区,赤坂,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100076,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｱﾗﾂ,福岡県,福岡市中央区,荒津,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100062,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｱﾗﾄ,福岡県,福岡市中央区,荒戸,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100067,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｲｻﾞｷ,福岡県,福岡市中央区,伊崎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100021,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｲﾏｲｽﾞﾐ,福岡県,福岡市中央区,今泉,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100054,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｲﾏｶﾞﾜ,福岡県,福岡市中央区,今川,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100074,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｵｵﾃﾓﾝ,福岡県,福岡市中央区,大手門,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100052,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｵｵﾎﾘ,福岡県,福岡市中央区,大濠,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100051,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｵｵﾎﾘｺｳｴﾝ,福岡県,福岡市中央区,大濠公園,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8100013,40133,810,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼﾁｭｳｵｳｸ,ｵｵﾐﾔ,福岡県,福岡市中央区,大宮,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
